company_id,sales,ebitda,net_income,assets,debt,equity,country,sector,employees,years_operating,country_risk,gdp_growth,interest_rate,ev_ebitda,p_e,ev_sales,ev,has_license,environmental_score,op_efficiency,market_share,total_assets_reported
392,124.5959586,20.0642227,3.577404448,78.07155335,49.88587599,224.1965119,Colombia,Retail,238,7,4.437826816,-2.846989195,4.118865394,9.182579179,5.407052882,3.36817548,177.8499214,0,,103.9348465,458.051578,90.28009054
393,33.98833965,15.63614109,9.408217091,143.0550226,2.29574508,66.4069344,Mexico,Retail,1796,30,3.905875005,4.884154855,7.363720237,9.336496248,15.05033504,1.774112416,138.6248018,0,,101.2451971,468.7957627,144.4257155
394,191.5729383,18.90390196,9.394675165,187.5978613,30.06046707,79.1148891,Chile,Finance,1828,19,5.594389902,-0.063073861,6.815609678,10.18833367,23.49229351,2.799195622,202.5097313,0,,83.75069633,461.8979236,209.6844595
395,158.972006,19.11637041,25.78033741,93.57799932,22.91573219,14.51990282,Colombia,Retail,1751,23,6.41938056,3.228617495,7.014970955,11.64006963,17.93226565,2.316683158,234.1348938,0,48.48266242,82.84522238,479.4254379,108.8531012
396,76.54121739,16.2998897,-1.087903539,199.0155191,74.27794095,111.5588741,Argentina,Retail,1997,8,2.026062592,-0.394828063,4.476868784,7.957275255,18.75545272,1.4062316,140.0497059,0,,68.52171576,527.072205,202.341715
397,14.34327355,17.41203937,14.04471393,50,53.50490523,243.1302641,Mexico,Energy,1995,17,6.668082596,0.800134056,8.851612006,6.957822076,15.20692881,3.217169975,141.5362912,0,,106.1112877,446.1047069,56.58518343
398,167.6936187,35.98647171,21.91290487,87.99525775,11.43226998,141.5588968,Chile,Energy,622,21,4.55757568,0.107709141,9.042632868,9.227072258,14.23811251,1.935639575,344.7178108,0,,74.92390346,467.9657503,87.30896135
399,94.27300774,25.60919448,28.17159796,267.0911248,76.40197889,56.1912573,Peru,Energy,1947,26,5.503659402,-0.259686164,5.579678256,5.711490367,7.275453152,1.002141325,138.3123018,0,,100.0794991,480.0358928,277.2486509
400,161.8908156,17.04519682,6.764820615,260.379052,6.985825282,116.0024879,Chile,Energy,328,28,6.278122831,-2.825188982,10.81170088,6.642591736,5,1.960889339,114.6406648,0,,111.8495597,499.6623797,270.3138416
401,20.27861706,26.96954405,13.93143562,160.8123235,59.90341371,45.84968076,Chile,Manufacturing,1503,39,4.335518462,-0.119832497,8.440232166,9.998761893,15.98136169,1.701101102,266.0600702,0,,104.1611006,,171.092593
402,70.03124885,16.6618051,14.55808286,98.22356909,25.57967992,71.23697288,Argentina,Finance,1698,33,6.174870367,4.115919923,9.130392753,7.75174325,21.56274597,3.528479009,149.4489338,0,,85.53737404,602.112892,104.7579315
403,100.262185,31.73124638,11.56385385,97.25964485,39.02968752,177.2173237,Argentina,Finance,591,40,2.888099097,2.523146709,4.773399179,5.583615083,16.72066852,2.653193141,188.2237654,0,,118.1762482,528.6062859,96.11467298
404,102.3490297,23.69642192,9.20923839,162.6731754,65.12812244,67.82886716,Peru,Retail,1908,19,2.795837672,-1.836617127,2.006116352,5.020393869,18.11799764,3.882382746,117.07657,0,,91.84057044,529.7965674,173.0065912
405,77.49672643,18.92697856,13.48780312,264.4518492,65.64348197,227.8844014,Peru,Finance,1234,29,5.287356844,1.729240037,10.65375612,8.097433359,22.91858773,1.833443769,162.0390455,0,,73.31678482,486.6693493,276.653896
406,131.1424966,24.47716926,-5,292.8245691,90.10907221,145.0215796,Peru,Retail,795,20,6.350715028,4.13784688,10.22424385,10.28379307,16.64383426,3.374169872,239.396159,0,,94.32544991,,298.3630332
407,46.61897853,4.291238479,15.45655592,150.3468265,47.53238901,155.9916293,Colombia,Finance,948,20,6.462130888,2.600272328,3.23191888,10.25709156,14.3867245,5.339622915,46.51824334,0,,111.7359476,473.5892993,155.6940065
408,92.88102575,8.732325311,11.00942323,84.6507574,59.19352589,130.5138923,Colombia,Technology,502,10,5.218702292,-1.810524861,5.74105135,8.221761006,10.90737597,2.856032467,62.4158668,0,,86.51171371,464.4833755,97.18542954
409,106.0147816,8.060749936,8.220200826,226.7843638,36.86788033,204.0993487,Argentina,Technology,938,12,4.627446151,3.942659974,8.613393084,12.01781884,25.11106281,3.361648862,79.98671042,0,,117.5636483,519.6115338,236.1221756
410,125.7219417,21.42943095,26.37489757,117.6465029,55.45969648,204.8211921,Argentina,Finance,900,33,3.656965438,-0.587647894,8.521108572,7.790359268,17.6327389,3.193517664,174.7883284,0,,84.5934787,417.4359288,114.351144
411,135.5807439,37.32514999,4.60052785,148.1747361,63.18458144,173.4538046,Peru,Manufacturing,219,25,6.900002078,0.632609154,10.60350335,7.722864753,10.28199142,1.077924673,297.3429963,0,,87.31573613,529.626686,159.6558066
412,43.76789541,42.31300146,6.775392087,332.527609,47.05070458,189.5352374,Colombia,Retail,879,25,3.598478433,1.209142078,3.402681616,4,9.144161661,3.085817297,173.8241322,0,,79.07841968,494.1380205,344.5164386
413,23.29429146,26.38051101,25.93242642,282.7115429,0,135.1537231,Mexico,Finance,747,4,5.720930536,3.804052835,6.299397478,7.105274102,21.26531863,2.806456321,185.6110913,0,,113.6741907,536.6674116,297.9192647
414,163.8838411,25.00844475,3.343509561,215.7974312,59.94412689,187.9542105,Colombia,Retail,1130,4,4.659909,4.452859961,2.972244179,9.70403007,9.812791518,2.240252617,230.0191133,0,47.61847065,98.9351486,463.8045905,225.7273703
415,116.6157006,1.989422658,5.599077737,72.80809989,60.93684432,126.3485557,Argentina,Energy,1313,9,5.042561713,4.437223022,5.895952484,11.12792267,24.26917079,1.615963626,10.5246728,0,,,454.9315143,85.25685604
416,62.57567317,14.573262,8.823796613,221.1396567,29.59479571,150.1562136,Colombia,Finance,818,15,3.967402753,-2.93636655,2.151074456,6.339530733,5,3.19398324,82.69484254,0,40.39871261,92.07579315,479.666564,231.340223
417,177.5575988,12.12216248,16.72587586,306.2657291,11.46838892,130.7749375,Argentina,Manufacturing,407,26,6.824115627,4.375107885,10.98273065,8.924504659,22.11297599,1.52759626,105.8475626,0,,38.57698024,478.4675374,315.8560692
418,105.7837317,13.79152402,11.66242006,162.4366334,94.27637452,117.9947022,Peru,Energy,250,15,4.85841163,-2.564904272,7.270439968,10.09375806,17.43447406,4.633645605,149.9700941,0,,115.5594473,540.3174206,168.2142271
419,158.9648592,18.31856181,-0.341002777,335.111409,64.74336533,101.7621742,Peru,Finance,493,26,6.688938152,-0.873810745,10.49802261,8.022416306,15.59297212,2.614169083,157.5631711,0,,96.58506721,539.8402417,345.7230987
420,103.3759241,15.27909422,5.742651495,329.274529,43.12756907,182.7383073,Peru,Technology,1910,28,2.037957081,1.119902838,2.59904701,4,14.12270782,1.276692952,44.6307009,0,,51.87523698,,344.6919318
421,203.0373962,1,5.141164534,366.3732832,15.88901351,241.7424139,Mexico,Finance,876,7,4.863352916,0.839405512,4.274581105,8.494579999,24.45364924,1.986003722,1.562246632,0,,70.86637117,475.2253928,393.540901
422,187.7670421,27.47910256,9.382231638,230.5243127,25.34555515,231.977138,Mexico,Technology,1375,32,5.585934449,1.837678351,4.593799952,9.522861248,18.53529429,2.221865662,254.4780707,0,,,332.6224702,248.2928685
423,87.55179258,9.272569743,13.40674927,258.73917,89.0777119,62.04042648,Argentina,Technology,1179,12,5.725400856,0.83556983,5.866914946,6.10515421,10.48398196,4.912376654,31.29463692,0,46.84797074,73.71658482,479.5288713,281.882081
424,148.5785475,22.39246864,13.34564605,341.4187288,54.12985823,240.2442136,Chile,Finance,1875,35,6.524884409,4.475005437,10.02866372,7.491690938,6.40545022,1.615411053,173.4186639,0,53.80952836,115.8669865,511.5328963,360.8859158
425,132.2687975,40.7408267,-4.208094032,244.7393937,33.48238799,127.7289049,Mexico,Finance,150,32,2.022008045,-1.075609214,5.865578737,5.689007916,15.88648607,2.383782737,229.3132873,0,,108.3714577,535.7265346,257.6918644
426,168.4315779,10.80615408,18.5115279,149.8765892,65.29067694,192.0513111,Argentina,Technology,1170,9,2.001650796,-0.807802448,4.046535296,4,14.99464433,1.96217163,42.09319097,0,,107.1907189,515.1802136,152.3789534
427,51.75382697,1,12.02055077,155.1457163,25.56805438,86.56492676,Colombia,Retail,1738,14,4.361317304,4.365903486,2.649902603,10.05400882,7.400659813,2.999258486,23.51271941,0,54.79441692,47.9130613,475.1861233,164.2513411
428,134.302573,17.13995778,21.07625638,223.8554954,95.02529091,159.938594,Peru,Energy,987,13,2.146468525,-2.38608389,2.794917484,7.992502932,14.72303237,1.978116586,137.874253,0,40.4807986,89.49083172,585.7082179,234.3964637
429,152.9212243,31.00959635,13.55358662,70.94385781,90.58401605,171.9606228,Peru,Manufacturing,78,44,6.872662768,1.876486575,9.60047206,11.19534999,12.13032683,1.360943334,342.8559796,0,45.5505237,86.04767099,448.31321,78.38418752
430,12.06302568,39.58347454,18.81058366,185.6741085,36.00277786,46.07766457,Peru,Finance,1579,33,3.110325873,2.453887617,6.44802991,9.714644384,15.04645034,2.30470542,390.2601549,0,,80.91891092,486.2677576,189.346539
431,40.83707437,7.704504055,13.73236249,309.6547118,31.13989259,192.5787016,Argentina,Energy,714,32,4.363323647,1.044333787,9.26181122,7.291580477,18.62961806,2.200606157,66.76672982,0,,91.69649438,446.004508,325.4008597
432,10,24.96699223,20.76980605,50,0,244.2154505,Peru,Energy,1511,19,2.30568815,2.553855031,8.822871218,7.83363868,22.46304974,1.907755622,198.5470717,0,,77.47523586,,44.63251438
433,86.52965828,15.34689543,14.17800509,353.4482102,5.552576853,137.7746438,Mexico,Retail,1452,30,4.610242081,-1.617962832,3.353624618,9.132354782,19.54444518,1.961189641,147.0451899,0,33.1277625,104.3044147,579.4502879,372.8086837
434,135.8771128,18.94051646,9.216678028,312.2374219,9.815906751,245.2117692,Colombia,Energy,122,16,3.899780626,3.821057862,3.428879342,9.933766834,11.39279625,3.684695798,186.6949977,0,52.01014981,115.3310271,492.9537038,331.2280524
435,175.1178526,46.44343347,28.17947776,154.0235384,54.05571023,136.7214555,Peru,Finance,303,12,2.223300144,-1.879794484,9.553420154,8.645341261,16.84457564,2.180259786,400.7007542,0,,113.6076748,493.2600074,153.6171649
436,103.704739,4.970296716,17.11229698,254.3390828,40.21298887,209.4709172,Argentina,Energy,1984,10,3.675621333,0.206499555,9.212682935,10.21118629,15.31553561,1.365872338,51.88283279,0,,,415.2018996,260.3572757
437,181.4307773,22.53739661,14.58995537,200.3147727,9.639935378,10,Colombia,Finance,565,2,3.957180101,-2.39793919,5.780307669,7.406662527,8.339355227,2.037884036,159.3956815,0,,139.9847939,485.6503907,203.8506112
438,30.99492709,24.67693172,-0.210435332,322.9990368,41.56507873,319.3144446,Peru,Finance,798,18,6.949607456,1.361688631,2.774222633,6.005712906,16.99116392,2.554335659,142.5219512,0,,122.7995023,557.5243525,338.2608639
439,14.83087803,30.85786325,-0.30646094,298.2683143,65.16011443,254.6820772,Chile,Technology,1623,13,3.03942936,2.357966459,2.120980217,7.870381493,24.28336169,1.163730363,256.6419522,0,,97.96883593,487.4881917,306.1943069
440,97.22261506,20.97983153,12.34172386,59.99292768,65.8351805,130.0762147,Peru,Retail,1093,29,4.723898077,4.529773081,4.881569495,8.410369781,15.16213302,4.12597796,196.5277021,0,47.254877,90.3545558,484.1104893,69.88502518
441,119.2032724,23.0805054,11.16416958,258.7262413,0,11.95376813,Mexico,Manufacturing,1698,24,6.936577746,2.914689567,2.092222736,5.596929211,7.029086601,3.367579478,145.101934,0,,126.7605433,555.2857288,273.8433183
442,98.3652626,16.08351433,5.08701948,179.4372146,46.15209559,170.1619858,Colombia,Technology,584,38,5.96009604,1.328823332,4.300726211,5.326555832,15.15134336,3.930172744,72.43716346,0,,120.1516137,484.3217944,191.4042733
443,10,22.69126941,11.1278616,208.2832571,8.499776691,48.9252117,Mexico,Manufacturing,470,12,6.966837504,4.460936137,6.195007402,8.894772593,8.931439005,2.892128125,187.6351059,0,,71.79145592,564.6026816,210.7521805
444,95.54399802,16.56807725,22.70901542,127.1828099,77.05186091,181.1397476,Chile,Finance,495,29,6.841491573,0.827494704,3.214157653,7.187286297,19.31802753,0.5,107.1724202,0,,121.7164264,435.7680202,140.0078408
445,34.77652497,26.2157189,15.5632198,374.8137069,73.52439249,178.8096003,Chile,Technology,928,22,4.44769771,1.489645225,3.042777578,7.668318189,17.62432496,4.035333717,202.3743485,0,,96.91252931,533.8926987,396.8024395
446,133.4836274,16.30389664,0.871931922,304.006182,23.05918321,84.10177817,Mexico,Energy,185,36,5.481879249,1.768788221,10.96437436,7.280614669,14.14544973,1.63643164,90.61514311,0,,82.78176939,582.3164604,315.7947629
447,118.3299123,23.77100394,9.107929383,126.0228836,27.01864393,228.4676917,Colombia,Energy,1578,1,2.552215635,0.279837807,7.85470029,11.0412018,13.34417867,1.717813256,256.5724359,0,,60.41588282,550.3928449,124.6151882
448,53.00601068,19.70737186,3.560268153,66.53893931,36.16198849,206.3902292,Chile,Manufacturing,1833,43,4.205744125,3.707861525,11.34455687,10.52352232,13.93882849,2.656325144,221.4619606,0,,94.62167611,406.6363224,69.48525016
449,74.30665413,31.26050251,6.898400669,161.4327369,0,218.3076336,Chile,Finance,1374,40,6.045092711,-1.518592489,5.458261638,5.52529262,15.04137247,3.878229847,182.5478121,0,,99.7554483,468.0848379,167.1722167
450,47.03932391,19.48606276,6.691074675,243.4502646,60.0790452,150.6200393,Peru,Manufacturing,1682,34,4.526676605,1.438737523,8.771449373,6.934413574,11.13882489,3.553287134,130.0334716,0,,131.7465531,487.9024238,253.4981437
451,96.86604514,2.269675318,6.178835339,224.0205844,41.81466361,50.91331532,Argentina,Retail,82,34,5.513495164,2.777866049,4.046916746,9.700008536,8.061234595,3.40628112,17.68231555,0,,119.1446762,550.4977748,231.6944536
452,147.757116,32.61921501,-0.041082976,325.3132825,79.10525248,218.4510591,Chile,Energy,696,48,5.72875665,4.231809375,8.183403173,9.203872474,20.69349473,2.188172947,305.8955122,0,55.84131485,88.34226557,433.4190942,345.1861261
453,50.71369768,10.94267699,8.978762548,278.9919722,17.04772346,131.0740021,Colombia,Technology,1840,33,3.267345706,4.071347171,3.2958573,7.917084075,13.07299512,2.172392474,95.9867813,0,,107.7868479,449.0531665,279.9386957
454,125.2023258,13.46233661,5.515138905,296.9569026,31.42631155,52.71538998,Colombia,Technology,327,4,6.378496865,1.069922315,2.020806392,5.72479959,15.83521552,2.845943668,71.73780645,0,,,419.7424285,318.9543867
455,73.48711908,14.04338706,-5,232.6855401,4.804242259,244.6427556,Peru,Technology,182,38,4.299112155,2.145291609,11.31531801,6.634919908,16.42640976,2.369929159,90.83308816,0,,101.7191478,458.7099875,249.3103995
456,60.35635839,33.74438093,26.4237762,61.07012698,19.8712831,296.9585264,Colombia,Energy,799,30,3.050925518,0.153901889,7.548943762,6.966464865,16.6101024,3.389317907,229.4189469,0,,88.25691682,437.4196672,65.17705927
457,94.648482,1,18.71015723,180.4301469,14.54054012,147.112631,Peru,Finance,1600,46,6.327079409,0.745422103,11.26940663,8.553988662,9.130910015,3.330117664,-4.759505752,0,,89.35655088,579.895293,188.7312264
458,48.23788388,51.37748534,6.989594201,306.008974,79.87921037,301.1384808,Chile,Energy,1862,20,4.089094031,4.250126341,5.338315237,11.40745431,6.620799177,3.091341321,583.888879,0,,107.7094614,,326.724676
459,72.31753473,30.56056809,10.1505524,194.8477071,29.05214454,156.392031,Chile,Energy,175,26,5.751562192,4.445631946,5.277860692,6.62623953,12.05653738,0.5,199.542369,0,,108.2596113,534.5462646,204.3787967
460,40.10610537,22.23238914,0.626765221,250.3090369,53.72527054,123.3680867,Chile,Technology,394,15,4.740165361,4.163312465,6.006550018,5.947929505,16.97855766,2.627988364,119.6302422,0,,94.14090768,500.8984754,261.4323413
461,198.2362566,19.45105999,23.56578302,168.1251685,38.57709788,105.8679082,Chile,Energy,66,7,3.909358761,-1.893033105,9.06040984,7.782827046,11.36025066,2.391146119,157.8450452,0,,,500.198064,182.2250172
462,101.7631776,22.85554075,25.17830956,97.01881515,11.91604202,264.5957686,Argentina,Technology,873,7,6.049382075,3.800672171,7.658086342,10.06347796,13.22539323,2.668025602,234.8394374,0,47.09401523,74.18954545,470.427809,112.3367345
463,65.0137246,25.21122428,11.25354983,187.6655936,44.9509873,95.3899283,Argentina,Finance,611,29,4.922349658,4.586909848,11.25354907,5.106234066,25.63648707,1.745675361,135.6916093,0,46.64792747,,538.5011244,192.1938392
464,110.6989955,26.45215586,18.18824515,230.9047443,67.97309996,201.4688517,Chile,Retail,696,23,3.952810512,-0.110002443,2.254409011,10.9072683,5.772880576,1.17521409,280.8400576,0,,57.38324005,507.7172116,244.5739781
465,94.38359752,25.55604466,11.40229423,134.4312281,13.76721822,110.8585315,Colombia,Technology,679,34,2.547989352,1.149170315,9.08195938,7.655937276,11.22483002,2.96313848,175.8197182,0,,123.6836203,,135.7208301
466,88.95152002,20.89580681,-0.693803511,176.4288755,74.27338372,117.7785266,Peru,Manufacturing,1451,20,6.477226569,3.232762047,5.303276894,6.531359995,24.48302034,2.143698682,141.151348,0,,120.7231452,,187.7585177
467,130.708335,18.0266158,6.705413048,106.0536758,24.50837236,222.1174786,Mexico,Retail,867,15,2.177347927,1.496625101,3.802336518,4.799621426,14.77700664,3.074692994,79.87980428,0,,100.8219276,478.5112037,107.4654522
468,137.8753855,18.48726716,11.05542373,311.9244918,35.51048222,123.3974208,Peru,Finance,109,33,6.315936742,4.947868174,7.103956225,9.413041547,11.47007417,1.829085622,165.1147326,0,,111.9586207,529.4455559,333.5784576
469,73.47494262,18.0509172,6.36361825,170.5544242,65.92049369,121.6643234,Mexico,Retail,1710,17,3.799807624,0.645706921,7.050637842,7.65765761,20.84384459,3.91591064,125.6572127,0,,110.5754936,511.5027806,178.5815484
470,71.20908797,31.33770097,8.250773781,345.2755545,30.09691528,229.2963288,Mexico,Technology,516,20,5.196693818,2.71154169,3.370110287,8.341410966,15.27615218,3.501064843,258.6474172,0,,97.66253743,506.1736157,362.7717256
471,86.24741514,25.93556722,9.26880354,352.8747851,51.12724578,261.8178105,Chile,Finance,677,13,6.610998619,3.340729122,4.018960561,6.198376518,13.25845802,2.796827109,176.5316838,0,,72.52221765,462.2978754,378.6740998
472,10,1,9.352972017,191.8954035,40.55927514,195.1282862,Mexico,Manufacturing,440,44,2.758533078,0.952803326,6.081646649,7.361807931,15.96184464,2.286711587,2.307312718,0,,119.3454595,597.2053852,197.8251591
473,24.24044689,26.55900777,10.41806792,99.15512675,53.8810402,104.1661157,Chile,Technology,985,24,4.834752378,3.855870446,6.088114124,7.026837507,11.70945595,3.352408878,175.7278015,0,,128.1446002,476.014663,107.5370941
474,168.3437134,21.94736195,1.515159469,50,0,114.257405,Argentina,Technology,734,47,5.822164312,1.36923673,5.175581396,7.798813789,9.912544686,2.892547815,177.682723,0,,75.82818952,498.4873669,49.33273279
475,182.2483857,19.81291244,4.263870807,52.7962927,0,155.5940685,Colombia,Finance,1260,37,5.787919164,0.293206374,3.485451515,6.660895347,14.43201536,2.738584188,133.6998591,0,,71.7748999,490.6483186,61.41759505
476,87.54819802,16.11481547,-0.276674126,62.61651751,68.47901018,172.4651043,Mexico,Finance,547,7,4.628159573,-2.137410609,2.043736791,4.931638079,9.9450152,3.54286541,58.27942392,0,,97.2640619,597.7355599,74.68112063
477,128.8278482,31.2411272,17.8225244,337.8469627,81.11544217,80.84938629,Colombia,Retail,649,8,5.1236973,0.147308611,11.70235062,13.45699949,15.05346656,3.926536154,427.035296,0,,87.47550809,485.4592694,353.4247749
478,115.5625077,29.47526462,-5,211.5824587,22.68539889,200.6126558,Chile,Manufacturing,1788,23,5.787634971,2.871491638,11.4349923,5.273191505,16.77203284,1.247588816,176.7133927,0,,102.8989848,480.882903,211.1911297
479,253.9440404,12.27122332,19.22872275,238.9604524,42.67914943,155.9859331,Mexico,Retail,1434,14,6.205138189,4.370291293,6.836503792,8.362918014,19.26530228,1.449615893,76.6178753,0,,124.1598808,505.9155574,247.4677897
480,155.9787456,24.07052287,21.09079518,50,58.84157759,29.9004177,Peru,Retail,1896,4,5.809065484,-0.986564769,11.95051753,4.455944343,20.63962493,1.719739275,94.89984998,0,51.98131651,55.08659123,465.3229555,64.66318162
481,93.60412043,10.28343265,7.582555304,80.20335708,70.79652805,84.97514623,Argentina,Technology,1905,21,3.770024716,-0.158115861,8.736543308,4.005905127,12.97131749,0.997575402,12.70918471,0,,131.625439,505.5799858,81.25295397
482,52.22297797,6.203818352,-5,288.7079776,0,114.7109928,Argentina,Finance,498,46,6.983632005,-1.768312047,2.688575376,8.195652984,17.49707304,2.437251474,50.09129818,0,42.73051041,91.86663116,618.580179,311.9984823
483,19.67768399,13.73282775,7.109515504,228.6774112,23.41879259,144.8999618,Mexico,Technology,1767,10,4.172513469,2.525783154,3.177181991,8.348735176,17.46261723,3.100116455,124.5556045,0,,110.2355796,514.9847778,237.0798518
484,110.1731818,28.62393472,9.48652671,185.2794721,40.0226186,282.2495157,Argentina,Manufacturing,1937,22,2.122323514,4.68150744,11.16110844,10.52299798,16.63909358,2.478581705,302.2646148,0,,112.3745168,513.1622961,191.388449
485,62.18246274,29.53125045,1.915214241,256.4842359,71.09420592,166.6719914,Peru,Retail,729,30,3.813084758,2.127617759,8.300522021,8.799093682,12.60270295,1.965878358,273.7681963,0,,,464.1047554,273.2043855
486,28.88731452,25.1308542,5.87825285,363.5797806,124.9529145,91.14596771,Colombia,Manufacturing,1254,30,2.638914773,1.93661224,10.43183627,7.700378563,9.859660938,3.626457757,201.8225938,0,,101.2381621,585.4603577,385.0554746
487,67.67135579,27.25095787,22.24156159,177.8957536,43.1598282,165.4441563,Peru,Finance,1885,16,2.607213079,1.427919444,10.9826965,6.100799512,17.51000945,2.640556403,183.2741037,0,49.25010381,105.911212,596.951635,191.0514122
488,45.92259982,25.16178287,15.3194173,206.9369803,7.790676137,125.3538577,Argentina,Finance,179,11,3.407675201,-2.292354075,6.479420113,10.99802414,6.465687189,2.842982967,288.332003,0,,105.780441,,217.3083821
489,184.3570818,13.58518405,2.603487085,219.2596919,62.06804232,172.7330768,Colombia,Energy,198,22,2.266877471,2.836030611,2.485259516,9.857702492,13.66080284,3.654234805,129.889272,0,,87.39434398,532.6916612,235.394477
490,144.0819878,24.31922545,-2.780793357,439.2109635,89.62987369,190.6397381,Peru,Manufacturing,1545,29,5.442560942,1.816396348,3.882803489,5.507341045,5,2.376758061,134.601533,0,,64.83889617,488.2617324,465.9790122
491,99.60136793,28.00409525,7.383861459,50,53.24042363,234.6461453,Chile,Technology,867,25,2.369944421,2.291814151,2.665719473,8.075927456,8.317987883,4.560214073,217.4722726,0,58.09956813,75.61628344,519.566879,58.24514031
492,173.9972069,27.5429133,8.292345765,268.3223015,22.80054365,148.2999453,Chile,Manufacturing,1794,14,3.016447777,4.190488744,3.887398457,8.288104463,10.61433031,2.052184996,225.9719809,0,,97.91524041,458.2421198,278.6206213
493,103.8684154,31.88913371,13.9695935,188.5197751,78.73981824,264.7272369,Colombia,Retail,1696,14,2.464498572,3.271686296,6.105329265,7.308692687,20.48362104,4.497948205,233.6861951,0,,84.26386686,443.6943012,203.1139099
494,56.93578993,27.08303847,5.717466299,256.6771726,69.90636855,213.5615864,Colombia,Finance,997,2,2.315838655,3.247322017,3.181968105,9.543700972,18.44054012,1.525264818,257.6233473,0,39.92750142,84.31007855,425.6320042,266.9043505
495,176.1562039,23.51448208,14.0919966,134.2627446,19.21757467,100.4792319,Colombia,Finance,549,13,3.338758328,4.417470151,3.667332478,9.663466277,12.23032658,3.017484903,240.6539398,0,53.12650991,135.9850209,520.5336987,140.1903757
496,126.9455022,30.70150238,25.48123232,195.1034969,61.44276853,304.6898966,Chile,Manufacturing,1722,3,4.859494838,4.919479612,6.458217821,7.619028604,18.64684898,1.857467831,230.6139442,0,,117.1778959,431.0812764,203.9705366
497,48.13769228,19.73478741,16.52400818,271.1410579,79.91796703,172.8896159,Peru,Manufacturing,1428,30,6.823427782,1.650261856,5.401709504,7.438261508,19.43811482,3.619566117,137.4716454,0,,,475.0182298,279.7075913
498,90.4830661,11.18125349,9.615291941,511.2910201,85.45670128,91.54128472,Colombia,Manufacturing,1989,18,6.377783272,-2.128947072,6.676581242,10.99791693,14.19667576,2.021767392,114.2743866,0,46.73409173,113.4406989,496.9385312,528.1779831
499,56.21908733,18.36933036,8.534796232,280.8036189,48.00653074,265.7039136,Chile,Retail,1284,36,6.379669627,0.673039262,6.291720278,9.865677785,8.078109279,2.790871191,187.7768972,0,,,549.76452,300.9624201
500,30.86001345,12.55097355,7.146614927,115.1934402,39.25761661,295.444431,Colombia,Retail,707,21,2.88033518,3.300809172,8.44478026,8.14472078,13.96043845,1.849458004,88.19279101,0,,102.2144687,471.0889917,117.4418645
501,146.3088774,13.24821725,19.4451273,157.6240318,86.81821466,147.6882315,Colombia,Technology,1669,19,3.324535967,-2.778197402,11.37189549,4.741581922,14.51053797,3.437225174,60.80564571,0,,108.832573,555.6636156,164.1565348
502,195.470832,18.55481329,4.981492432,154.6585892,13.69518491,114.7444818,Colombia,Manufacturing,1103,16,2.381966584,-2.544900493,3.078643384,8.688000213,8.837728046,1.844248739,174.4792243,0,,91.64788064,546.9579457,158.7379347
503,30.07162131,12.07580079,10.36178167,50,63.15737873,137.933753,Chile,Technology,626,28,5.8923417,-2.462737741,2.992601493,9.39616693,16.83523396,4.183414845,116.3922245,0,,86.29498905,446.4345836,51.21672732
504,128.1484618,16.9203847,10.40958322,166.9909808,8.899201179,200.0312209,Peru,Energy,1097,4,2.349081507,2.848286067,10.52806111,4,16.39905927,1.504002893,66.93548492,0,,124.4786364,556.1412747,172.8110152
505,67.46787154,1.06385333,5.985726458,273.2829082,81.96128817,239.4499659,Chile,Retail,1033,15,4.783478354,1.009333029,7.063967047,8.503738897,17.2252135,1.154372082,8.68762691,0,,112.2822593,485.8209439,293.3424729
506,75.64373081,22.13293707,-0.979724383,72.57678809,42.25863453,189.9341132,Chile,Finance,772,1,3.239377862,-0.048816452,9.664050236,7.166616026,16.39461549,3.451552078,148.3226156,0,,54.90778243,475.0524438,73.25310675
507,70.38030379,20.01205475,12.58379603,304.8482651,88.05749707,157.1206246,Colombia,Energy,271,48,3.21722817,-2.155063638,4.154219036,7.55829144,18.64921518,1.90835636,142.685595,0,,86.6372814,486.0323362,328.6634491
508,56.80046152,11.82911369,9.511968225,248.7774821,64.74238269,254.8608239,Mexico,Finance,651,47,6.953625276,2.857922002,10.28862573,6.185238094,14.10335986,2.492762687,71.21406789,0,,84.37455001,499.8247137,266.9127132
509,102.4260814,26.59245668,14.00192376,126.5766678,13.3033931,128.1014469,Mexico,Energy,1691,16,5.783899035,-0.431841516,11.23846624,7.703621419,16.00892554,2.177758846,207.5709492,0,,87.57723822,479.24777,130.5332662
510,58.45249418,29.37570138,5.731197548,185.8470363,92.73883196,222.1643537,Mexico,Technology,733,20,6.184696791,-0.877407439,8.354830155,10.78398315,13.01129858,1.187391733,326.2685688,0,,117.2480458,458.015417,196.7384463
511,113.5228413,3.924401356,19.76657039,359.8321808,96.53735799,129.8356041,Chile,Technology,791,33,4.859913427,2.218553612,3.058790215,7.107203002,12.07750392,2.423006336,28.81712327,0,,100.3841194,462.4372203,380.4205215
512,97.48809453,12.37275221,2.98580975,273.3547814,76.46859478,180.1716071,Colombia,Retail,974,17,6.355071437,1.472087141,10.95294814,9.931147118,21.69124815,3.764915895,136.4033642,0,,72.20740658,506.9471405,291.2305564
513,88.05259766,12.3085765,23.69632227,200.8783655,27.15236405,142.0506205,Mexico,Finance,1662,5,5.227452696,-0.100714865,9.924877274,6.387337562,5,3.503137003,94.67101318,0,,,491.9768224,215.6246188
